percentage,outlier,imputation,r2
20,iforest,LOCF,0.8193914734057086
20,iforest,mean,0.6477638879500638
20,iforest,interpolation,0.8261476655707701
20,hst,drop,0.9374347976693308
20,hst,LOCF,0.9131176209608316
20,hst,mean,0.8808117827299179
20,hst,interpolation,0.9078403975656928
30,none,none,0.931268212796138
30,z,drop,0.9350765803108644
30,z,LOCF,0.9379739655004836
30,z,mean,0.915132030689995
30,z,interpolation,0.938059116001504
30,lof,drop,0.9590487870339808
30,lof,LOCF,0.9468132717219154
30,lof,mean,0.8313304581295702
30,lof,interpolation,0.944597039813034
30,iforest,drop,0.9345392106526996
30,iforest,LOCF,0.8433641204957578
30,iforest,mean,0.6393896959398304
30,iforest,interpolation,0.8519384324270232
30,hst,drop,0.9272229073353416
30,hst,LOCF,0.9072673718149972
30,hst,mean,0.8565340876662091
30,hst,interpolation,0.9007271380537786
30,none,none,0.93079165123069
30,z,drop,0.9319991516569798
30,z,LOCF,0.938220091537184
30,z,mean,0.9154145523748756
30,z,interpolation,0.9381822596892464
30,lof,drop,0.9583093457706088
30,lof,LOCF,0.947906551909088
30,lof,mean,0.8239053479871385
30,lof,interpolation,0.9451070273691208
30,iforest,drop,0.935808770537716
30,iforest,LOCF,0.8456898507547728
30,iforest,mean,0.6463394552725342
30,iforest,interpolation,0.8419429192075221
30,hst,drop,0.9308649834057792
30,hst,LOCF,0.9093501354037457
30,hst,mean,0.8647145151265302
30,hst,interpolation,0.9034965315440762
30,none,none,0.93222753268285
30,z,drop,0.9344825410110588
30,z,LOCF,0.9405468905430044
30,z,mean,0.91601955279606
30,z,interpolation,0.9399156137096542
30,lof,drop,0.9602511131047552
30,lof,LOCF,0.9467591121885578
30,lof,mean,0.8247687188551667
30,lof,interpolation,0.9444314903842456
30,iforest,drop,0.9410587010672372
30,iforest,LOCF,0.8373152554582697
30,iforest,mean,0.6422004934627292
30,iforest,interpolation,0.8384394152421453
30,hst,drop,0.9349452835233142
30,hst,LOCF,0.9093917447350416
30,hst,mean,0.863490845504352
30,hst,interpolation,0.9052595781763578
30,none,none,0.9313381331365487
30,z,drop,0.9330498453660384
30,z,LOCF,0.9404882248574936
30,z,mean,0.9169771952567528
30,z,interpolation,0.9405878529436956
30,lof,drop,0.958366548785834
30,lof,LOCF,0.9482323198441548
30,lof,mean,0.8285962001707723
30,lof,interpolation,0.944382901624261
30,iforest,drop,0.9386551796072868
30,iforest,LOCF,0.8435301732208995
30,iforest,mean,0.6488761155709835
30,iforest,interpolation,0.8500721112497197
30,hst,drop,0.9285714157509648
30,hst,LOCF,0.907530914007254
30,hst,mean,0.8643324939453675
30,hst,interpolation,0.9000771548516846
40,none,none,0.925693191883213
40,z,drop,0.9268081908622025
40,z,LOCF,0.9359085778903858
40,z,mean,0.9070432250289094
40,z,interpolation,0.9365913261004404
40,lof,drop,0.955973783893638
40,lof,LOCF,0.9436878348201782
40,lof,mean,0.7944173084676518
40,lof,interpolation,0.9415046842511824
40,iforest,drop,0.9299967975031176
40,iforest,LOCF,0.8581141880863102
40,iforest,mean,0.652519754649396
40,iforest,interpolation,0.8662393057273783
40,hst,drop,0.9249421290177848
40,hst,LOCF,0.9043035550796966
40,hst,mean,0.8453290526418638
40,hst,interpolation,0.9017563511703032
40,none,none,0.9256760249297726
40,z,drop,0.9243722979300608
40,z,LOCF,0.9360912137624476
40,z,mean,0.9090443291131856
40,z,interpolation,0.9360290599551496
40,lof,drop,0.9542474514684322
40,lof,LOCF,0.9451056310951262
40,lof,mean,0.7992818069217681
40,lof,interpolation,0.9418090315722858
40,iforest,drop,0.9373485611868956
40,iforest,LOCF,0.8601041607128211
40,iforest,mean,0.6506199547079541
40,iforest,interpolation,0.8682254070494207
40,hst,drop,0.9146955075582508
40,hst,LOCF,0.900485190407856
40,hst,mean,0.8275956899021005
40,hst,interpolation,0.8957722130615177
40,none,none,0.9273840849896712
40,z,drop,0.9262418226698508
40,z,LOCF,0.9360373988357492
40,z,mean,0.9063275869236184
40,z,interpolation,0.9362880200547266
40,lof,drop,0.9561300017468732
40,lof,LOCF,0.9444891299636288
40,lof,mean,0.7982582099962859
40,lof,interpolation,0.942210563953066
40,iforest,drop,0.9301123263930504
40,iforest,LOCF,0.8553356403887391
40,iforest,mean,0.6481000633098701
40,iforest,interpolation,0.8623219801038611
40,hst,drop,0.9169982713833216
40,hst,LOCF,0.9128092522530916
40,hst,mean,0.8579097516122919
40,hst,interpolation,0.910923162594538
40,none,none,0.9262996035197713
40,z,drop,0.9241644633634576
40,z,LOCF,0.9380366920985626
40,z,mean,0.9099453602935206
40,z,interpolation,0.9366359583352488
40,lof,drop,0.9527227651883782
40,lof,LOCF,0.9434485629921932
40,lof,mean,0.800680995226133
40,lof,interpolation,0.939909590553136
40,iforest,drop,0.9296019619365312
40,iforest,LOCF,0.8596301457745805
40,iforest,mean,0.6524615156375435
40,iforest,interpolation,0.8706976072467859
40,hst,drop,0.9213384914210082
40,hst,LOCF,0.9048371491618258
40,hst,mean,0.8451175003826303
40,hst,interpolation,0.9002952182116457
50,none,none,0.9219656751273254
50,z,drop,0.9210965783392208
50,z,LOCF,0.9323820862012416
50,z,mean,0.9038416702843268
50,z,interpolation,0.9327357700769964
50,lof,drop,0.950567727181744
50,lof,LOCF,0.9427368684570664
50,lof,mean,0.781019869026858
50,lof,interpolation,0.9408399451198384
50,iforest,drop,0.923770613676028
50,iforest,LOCF,0.8791905474673088
50,iforest,mean,0.6499153821454406
50,iforest,interpolation,0.8740677804124503
50,hst,drop,0.9146650088019338
50,hst,LOCF,0.9034567894716418
50,hst,mean,0.8300692402248642
50,hst,interpolation,0.8970658157603016
50,none,none,0.9211680887857616
50,z,drop,0.9165499402025356
50,z,LOCF,0.932718582433088
50,z,mean,0.9038798099699876
50,z,interpolation,0.9335454844988116
50,lof,drop,0.9515496504481912
50,lof,LOCF,0.9441313293835596
50,lof,mean,0.7727881547275315
50,lof,interpolation,0.940784315518412
50,iforest,drop,0.9188524631435182
50,iforest,LOCF,0.8798214599295215
50,iforest,mean,0.6482367538954474
50,iforest,interpolation,0.8808043406054115
50,hst,drop,0.9122979323679185
50,hst,LOCF,0.9015790791833788
50,hst,mean,0.8305910437854083
50,hst,interpolation,0.8956281356505735
50,none,none,0.9250633599942896
50,z,drop,0.9178654105988306
50,z,LOCF,0.9354238657926864
50,z,mean,0.9034512094020368
50,z,interpolation,0.9343043652898864
50,lof,drop,0.9513964004301112
50,lof,LOCF,0.9419429592710692
50,lof,mean,0.779235202406298
50,lof,interpolation,0.9412215410249144
50,iforest,drop,0.9175788521861769
50,iforest,LOCF,0.8817717741903337
50,iforest,mean,0.6500805164105736
50,iforest,interpolation,0.8795589594710411
50,hst,drop,0.9124292672812766
50,hst,LOCF,0.8996685639493419
50,hst,mean,0.8279392060739734
50,hst,interpolation,0.8961594304194761
50,none,none,0.9215651228544002
50,z,drop,0.9202578556483376
50,z,LOCF,0.9317556430789335
50,z,mean,0.9023716263500562
50,z,interpolation,0.931436232498148
50,lof,drop,0.950755170777196
50,lof,LOCF,0.9421153664129902
50,lof,mean,0.7738789439237567
50,lof,interpolation,0.9391434440131008
50,iforest,drop,0.9237430228360498
50,iforest,LOCF,0.8792914674211699
50,iforest,mean,0.6510836441215615
50,iforest,interpolation,0.8713165681150405
50,hst,drop,0.9116808760762232
50,hst,LOCF,0.9064254402631202
50,hst,mean,0.8365590683479882
50,hst,interpolation,0.9016888117820512
